0 1,0.000586080586081
0 43,0.0177289377289
0 163,0.00336996336996
0 235,0.504908424908
0 335,0.00600732600733
0 516,0.0841025641026
0 746,0.00014652014652
0 1089,0.363956043956
0 4192,0.00908424908425
0 4213,0.00556776556777
0 4603,0.00117216117216
0 4983,0.00014652014652
0 6895,0.00014652014652
0 7127,0.00278388278388
0 8409,0.00014652014652
0 9562,0.00014652014652
1 0,0.000306044376435
1 2,0.0228768171385
1 3,0.0674827850038
1 4,0.0778117827085
1 5,0.179571537873
1 6,0.0179035960214
1 7,0.27597551645
1 8,0.234583014537
1 9,0.000612088752869
1 10,0.00382555470543
1 11,0.00780413159908
1 12,0.0634276970161
1 13,0.0478194338179
2 1,0.00187626679384
2 16,0.00186999165406
2 21,0.00562880038153
2 36,0.0423760189258
2 90,0.00205824584743
2 93,0.0395898568641
2 94,0.00343877659875
2 95,0.00237200283636
2 198,0.0208585646245
2 236,0.0541732817099
2 242,0.00189509221318
2 351,0.0308987882705
2 585,0.0373496319631
2 673,0.0384226808652
2 749,0.00195784361097
2 878,0.0346701472775
2 1025,0.0353917883521
2 1054,0.00208334640654
2 1644,0.00186371651429
2 1671,0.0260481052215
2 1840,0.0212350730113
2 1850,0.0544493878601
2 1879,0.00406001543684
2 1943,0.0188003187771
2 2218,0.00701560627263
2 2980,0.00193901819163
2 2999,0.0434553429678
2 3047,0.0599589605858
2 3410,0.00371488274901
2 3430,0.00185744137451
2 3432,0.0093562334101
2 3473,0.00187626679384
2 3488,0.00369605732968
2 3906,0.00225905032035
2 3960,0.0623058628631
2 4058,0.0243161666426
2 4404,0.0528304017972
2 4409,0.0229921121493
2 4691,0.0162651623065
2 4692,0.0414410230988
2 4696,0.0323232450003
2 4700,0.00205824584743
2 4702,0.00274851122309
2 4703,0.00441769840423
2 4708,0.0177084444556
2 4710,0.00205824584743
2 4712,0.0179782754661
2 4713,0.028614637391
2 4714,0.00607433530582
2 4721,0.00191391763252
2 4725,0.0169805282413
2 4726,0.00513306433901
2 4727,0.00205824584743
2 4730,0.00619356296161
2 4915,0.00185744137451
2 5297,0.00424826963021
2 6959,0.00185744137451
2 7962,0.00341367603963
2 8723,0.00185744137451
2 9406,0.00185744137451
3 1,0.00153926970204
3 14,0.00153577929455
3 16,0.0015375244983
3 21,0.00485864722277
3 36,0.019673681804
3 90,0.00158988061061
3 92,0.0173071855274
3 93,0.0186579732251
3 94,0.0141675639923
3 95,0.00544678088443
3 198,0.0127190448849
3 228,0.0301588658968
3 236,0.0270087731392
3 242,0.00154450531327
3 351,0.0189389510278
3 356,0.0787889682181
3 468,0.0371414260758
3 585,0.0178429630767
3 673,0.0180715847672
3 697,0.00979757381776
3 749,0.00285515332487
3 1021,0.0088394569624
3 1025,0.0211134748926
3 1031,0.00955673570111
3 1054,0.00179581465238
3 1215,0.00185166117218
3 1430,0.023767929787
3 1644,0.00153577929455
3 1671,0.0155026448563
3 1840,0.012404908211
3 1850,0.0320541571626
3 1861,0.0207714149588
3 1943,0.0108848357501
3 1945,0.00961432742466
3 1962,0.00991450246859
3 2172,0.0115584843953
3 2218,0.00344852259777
3 2243,0.00936825369678
3 2463,0.0144694842399
3 2999,0.0221274382678
3 3047,0.0304538053295
3 3384,0.00839966561896
3 3432,0.00580105724443
3 3473,0.00153926970204
3 3488,0.00209424449257
3 3518,0.0222565833448
3 3906,0.00164572713041
3 3959,0.0207661793476
3 3960,0.030375271161
3 3961,0.00802793722153
3 4058,0.0140645969714
3 4404,0.0262496095107
3 4409,0.0119494100339
3 4690,0.00177138179997
3 4691,0.00939094134545
3 4692,0.0219808411533
3 4693,0.0171797856541
3 4695,0.00153577929455
3 4696,0.0173577964359
3 4698,0.00286736975108
3 4699,0.0113700023909
3 4700,0.00158988061061
3 4701,0.0104066499243
3 4702,0.00264747407936
3 4703,0.00260209878202
3 4704,0.00158988061061
3 4705,0.00439616823066
3 4706,0.00389354955244
3 4707,0.0146771634855
3 4708,0.0100017626558
3 4709,0.011771399252
3 4710,0.00158988061061
3 4712,0.0112234052764
3 4713,0.0162007263538
3 4714,0.00445201475046
3 4718,0.00153577929455
3 4721,0.00231064975681
3 4722,0.00153403409081
3 4724,0.0139843175992
3 4725,0.00963177946209
3 4726,0.00287086015857
3 4727,0.00158988061061
3 4728,0.00173822292884
3 4730,0.00450960647401
3 4735,0.00918151689619
3 8427,0.00216405264233
3 9168,0.00153403409081
3 9169,0.00153403409081
4 1,0.00133991212179
4 14,0.00133727709304
4 16,0.00133859460741
4 21,0.0038669046976
4 36,0.0174135875258
4 40,0.0160552302027
4 80,0.0158431103879
4 90,0.00137812003873
4 92,0.026484674014
4 93,0.032437203971
4 94,0.0104571116132
4 95,0.0044084031067
4 198,0.0110710733131
4 236,0.0335175657604
4 242,0.00134386466492
4 351,0.0154465385604
4 356,0.059679448752
4 479,0.0287389411137
4 585,0.026753446947
4 627,0.0101237804758
4 673,0.0272119419503
4 697,0.00793538909493
4 749,0.00226480721471
4 777,0.00590641695378
4 984,0.0341565602335
4 1025,0.0150104413014
4 1031,0.00722656635991
4 1054,0.00154149182153
4 1430,0.020640180236
4 1644,0.00133727709304
4 1671,0.0112990033004
4 1840,0.00968109564496
4 1849,0.0020961653744
4 1850,0.0399417658645
4 1861,0.0293766180723
4 1943,0.00780495517157
4 2172,0.00983919737024
4 2218,0.00318838479325
4 2243,0.00708427480715
4 2999,0.0160894855765
4 3047,0.0361499594864
4 3142,0.00133595957866
4 3384,0.00763236078814
4 3432,0.00473514667229
4 3473,0.00133991212179
4 3488,0.00176678678006
4 3906,0.00197627156606
4 3959,0.0289576485003
4 3960,0.0367046330393
4 3961,0.00705924203398
4 4058,0.00987213522968
4 4404,0.0329497170638
4 4409,0.00924104584291
4 4690,0.00133991212179
4 4691,0.00710403752281
4 4692,0.0316401077727
4 4693,0.026065704442
4 4694,0.0013570398087
4 4695,0.00133727709304
4 4696,0.0131501110006
4 4697,0.00133595957866
4 4698,0.0023820659943
4 4699,0.00864289431558
4 4700,0.00137812003873
4 4701,0.00791035632176
4 4702,0.00221605918275
4 4703,0.002562565464
4 4704,0.00137812003873
4 4705,0.00363502216718
4 4706,0.00290775423087
4 4707,0.0113214010448
4 4708,0.00753881726734
4 4709,0.00872062766385
4 4710,0.00137812003873
4 4711,0.00133727709304
4 4712,0.00859678131238
4 4713,0.0125005764125
4 4714,0.00367718262726
4 4715,0.00133727709304
4 4716,0.0308943946351
4 4717,0.00133595957866
4 4718,0.00133727709304
4 4719,0.00133595957866
4 4720,0.00133595957866
4 4721,0.00134781720806
4 4722,0.00133595957866
4 4723,0.00133595957866
4 4724,0.0108115229807
4 4725,0.00728058444938
4 4726,0.00238470102305
4 4727,0.00137812003873
4 4728,0.00149801384708
4 4729,0.00133595957866
4 4730,0.00391301770081
5 1,0.00234517311015
5 16,0.00175063625436
5 21,0.00526190097914
5 36,0.026331487771
5 40,0.0213523665065
5 81,0.010422880576
5 86,0.223754695093
5 90,0.00177861445934
5 92,0.0126181704452
5 93,0.0186514705045
5 94,0.0113601504428
5 95,0.00520794301239
5 135,0.00314654883845
5 198,0.0126591385311
5 236,0.0170946832418
5 242,0.00290074032329
5 277,0.0322858493234
5 279,0.0046134061566
5 351,0.0162623316436
5 356,0.05277988447
5 585,0.0118897378942
5 673,0.0144097747854
5 697,0.00725634730545
5 749,0.00264094270563
5 772,0.00357621412919
5 774,0.0033104211819
5 1025,0.0132446823924
5 1031,0.00648894511176
5 1054,0.00178560901058
5 1430,0.0191280992107
5 1644,0.00174863781115
5 1671,0.0103679233877
5 1840,0.00935671112204
5 1850,0.0360888867572
5 1851,0.00217830310188
5 1861,0.0163492639234
5 1943,0.00709946951325
5 1945,0.00609824946367
5 2021,0.00685066333326
5 2172,0.00894902870664
5 2218,0.00382102342275
5 2526,0.0170786956961
5 2999,0.0166590226214
5 3047,0.0222636566115
5 3201,0.00476129095435
5 3384,0.00688963297591
5 3403,0.00306761033155
5 3432,0.00404984517061
5 3473,0.00228222214895
5 3488,0.00369112461393
5 3906,0.0035922016749
5 3959,0.0133745812012
5 3960,0.021282420994
5 3961,0.00654789918653
5 4058,0.00874918438536
5 4404,0.0171866116295
